u, y
-0.004199559688568115, 0.0
-0.0035322260856628417, 0.0
-0.0028659653663635253, 0.0
-0.00219867467880249, 0.0
-0.0015322136878967284, 0.0
-0.0008648085594177246, 0.0
-0.00019891262054443358, 0.0
-0.0004682207107543945, 0.0
-0.00113649845123291, 0.0
-0.0018000054359436034, 0.0
-0.002467217445373535, 0.0
-0.0031339788436889645, 0.0
-0.0038011121749877926, 0.0
-0.004468109607696533, 0.0
-0.005134198665618896, 0.0
-0.005800430774688721, 0.0
-0.006467649936676025, 0.0
-0.007141249179840088, 0.0
-0.007800843715667725, 0.0
-0.008467898368835448, 0.03473598137497902
-0.009135875701904297, 0.03473598137497902
-0.009805254936218262, 0.037007901817560196
-0.01046816110610962, 0.06663259118795395
-0.011134836673736572, 0.05221164971590042
-0.011801040172576905, 0.08159632980823517
-0.012469332218170166, 0.08992095291614532
-0.01313563585281372, 0.09098832309246063
-0.01380131721496582, 0.0918465256690979
-0.014467899799346923, 0.0732623040676117
-0.01513782262802124, 0.06011025235056877
-0.015800979137420654, 0.0834362581372261
-0.016469957828521727, 0.06663259118795395
-0.017136104106903076, 0.0670037493109703
-0.01780439615249634, 0.09818350523710251
-0.01846926212310791, 0.0890713557600975
-0.019133219718933104, 0.09773996472358704
-0.019800617694854736, 0.09773996472358704
-0.02046783685684204, 0.07678328454494476
-0.021134283542633057, 0.07678328454494476
-0.02180009365081787, 0.08801472932100296
-0.022467784881591797, 0.07977553457021713
-0.023135983943939207, 0.08261615037918091
-0.023801257610321043, 0.09034717828035355
-0.02446927785873413, 0.08801472932100296
-0.02513479471206665, 0.07638831436634064
-0.025800912380218505, 0.07937350869178772
-0.026467115879058836, 0.09034717828035355
-0.027134363651275632, 0.09227706491947174
-0.027801954746246336, 0.09227706491947174
-0.028467986583709717, 0.10019143670797348
-0.029135162830352782, 0.09098832309246063
-0.029801187515258787, 0.09531774371862411
-0.030469014644622802, 0.09034717828035355
-0.031134080886840818, 0.11988892406225204
-0.03180028438568115, 0.09974353760480881
-0.03246964931488037, 0.0890713557600975
-0.03313398599624634, 0.0890713557600975
-0.03380120515823364, 0.08078473061323166
-0.03446809530258178, 0.093357615172863
-0.03513478517532349, 0.08612781763076782
-0.035801568031311036, 0.08992095291614532
-0.03646743535995483, 0.07757604122161865
-0.03713930368423462, 0.08529537916183472
-0.037813882827758785, 0.093357615172863
-0.03847530126571655, 0.08717372268438339
-0.039135453701019285, 0.08992095291614532
-0.03980052709579467, 0.07937350869178772
-0.040467317104339595, 0.2518431544303894
-0.04113568067550659, 0.08675464987754822
-0.04180056810379028, 0.06534084677696228
-0.042467401027679444, 0.11336754262447357
-0.043142158985137936, 0.23356151580810547
-0.04380071640014648, 0.23356151580810547
-0.04446809291839599, 0.06460780650377274
-0.04513305902481079, 0.22972320020198822
-0.04580087184906006, 0.2167440503835678
-0.04646728992462158, 0.21440009772777557
-0.047136218547821046, 0.062071364372968674
-0.04779996156692505, 0.24457783997058868
-0.04846790313720703, 0.3058968484401703
-0.04914406299591064, 0.2961066663265228
-0.04980206251144409, 0.3108658194541931
-0.0504718279838562, 0.2732442319393158
-0.05114644289016723, 0.3071344494819641
-0.051806967258453365, 0.44339171051979065
-0.05246752738952636, 0.5198271870613098
-0.053135268688201905, 0.4539545178413391
-0.05380137205123901, 0.5105284452438354
-0.054469027519226075, 0.6680936217308044
-0.055140967369079585, 0.6680936217308044
-0.05580457448959351, 0.6329878568649292
-0.056468832492828365, 0.5545427799224854
-0.057244627475738524, 0.59732985496521
-0.05785186529159546, 0.6631908416748047
-0.058468108177185056, 0.6064286231994629
-0.059136106967926025, 0.6064286231994629
-0.0598015022277832, 0.7596055865287781
-0.059532258510589596, 0.8623018860816956
-0.05883005619049072, 0.5357891917228699
-0.058198821544647214, 0.8419377207756042
-0.05753253221511841, 0.9514907598495483
-0.05686426877975464, 0.8839339017868042
-0.05619317293167114, 0.8839339017868042
-0.05553259134292602, 1.0124502182006836
-0.054848227500915524, 1.0124502182006836
-0.05419956922531128, 1.2327905893325806
-0.05353008985519409, 0.9930613040924072
-0.05286238431930542, 0.6077367067337036
-0.05219804763793945, 0.6077367067337036
-0.05152886152267456, 0.8269184231758118
-0.05086577653884888, 0.7799620628356934
-0.050197691917419435, 0.7142019867897034
-0.049530365467071534, 0.587692379951477
-0.04886318922042846, 0.4470694661140442
-0.04819659948348999, 0.339974969625473
-0.04753267049789429, 0.44339171051979065
-0.0468657374382019, 0.44339171051979065
-0.04619824647903442, 0.6583151817321777
-0.04553054094314575, 0.4772445857524872
-0.04486215591430664, 1.1694544553756714
-0.044199013710021974, 1.0932244062423706
-0.043532359600067135, 0.4449653625488281
-0.04286211490631103, 1.0552141666412354
-0.04219923734664917, 1.0552141666412354
-0.04153045892715454, 0.0918465256690979
-0.040860207080841066, 0.4423447251319885
-0.04019689321517944, 1.0212780237197876
-0.0395334792137146, 0.8588806986808777
-0.03885118246078491, 0.1861482560634613
-0.03819905519485473, 0.10725852847099304
-0.037531771659851075, 0.43921375274658203
-0.036865983009338375, 0.3116988241672516
-0.03618041038513183, 0.3096189498901367
-0.035532689094543456, 0.1472781002521515
-0.03486250877380371, 0.1472781002521515
-0.03419870853424072, 0.0
-0.033529794216156004, 0.0918465256690979
-0.03286632299423218, 0.6123313307762146
-0.032198359966278074, 0.14376312494277954
-0.03152200698852539, 0.03238717094063759
-0.03084566831588745, 0.07364977896213531
-0.0301996636390686, 0.06868547201156616
-0.029531264305114744, 0.08759374916553497
-0.02886505365371704, 0.07897242158651352
-0.02819991588592529, 0.07897242158651352
-0.027533504962921142, 0.0
-0.02686481237411499, 0.0
-0.026199746131896972, 0.0006047308561392128
-0.025533485412597656, 0.0023203378077596426
-0.02486619472503662, 0.0029129143804311752
-0.024198911190032958, 0.0026920721866190434
-0.023532085418701172, 0.0020171611104160547
-0.022861454486846924, 0.0020171611104160547
-0.022199056148529052, 0.061354994773864746
-0.02153316020965576, 0.052544932812452316
-0.020863652229309082, 0.027636036276817322
-0.02019979476928711, 0.02271612174808979
-0.01953296899795532, 0.040526777505874634
-0.018866279125213624, 0.06812280416488647
-0.018199660778045655, 0.050723250955343246
-0.01752993106842041, 0.051382459700107574
-0.016865737438201904, 0.03572264686226845
-0.01619772434234619, 0.05405610799789429
-0.015532572269439696, 0.062430933117866516
-0.014865617752075195, 0.04495590180158615
-0.01419759750366211, 0.03266001120209694
-0.01353205919265747, 0.0
-0.012865777015686034, 0.0
-0.01219890832901001, 0.0
-0.011533041000366211, 0.0
-0.0108616304397583, 0.0
-0.01019946813583374, 0.0
-0.009533164501190185, 0.0
-0.008865716457366944, 0.0
-0.00819904088973999, 0.0
-0.007533187866210937, 0.0
-0.006866648197174072, 0.0
-0.006199371814727783, 0.0
-0.005531666278839111, 0.0
-0.00486119270324707, 0.0
-0.004198794364929199, 0.0
-0.00353259801864624, 0.0
-0.002856924533843994, 0.0
-0.002168147563934326, 0.0
-0.0015331077575683593, 0.0
-0.0008652091026306152, 0.0
-0.00019803285598754883, 0.0
-0.0004665541648864746, 0.0
-0.001149129867553711, 0.0
-0.0018009638786315918, 0.0
-0.0024669671058654783, 0.0
-0.003135359287261963, 0.0
-0.003800404071807861, 0.0
-0.0044669508934021, 0.0
-0.005164461135864258, 0.0
-0.0058012533187866205, 0.0
-0.006467306613922119, 0.0
-0.007134561538696289, 0.0
-0.007801945209503174, 0.0
-0.008466875553131104, 0.0
-0.009133765697479248, 0.0
-0.009800848960876464, 0.044023651629686356
-0.010467324256896973, 0.05975668877363205
-0.011134307384490966, 0.008870548568665981
-0.01180021047592163, 0.09098832309246063
-0.012467808723449707, 0.08159632980823517
-0.01313622236251831, 0.058876823633909225
-0.013801395893096924, 0.09227706491947174
-0.014467313289642333, 0.09619516879320145
-0.015147757530212401, 0.08949567377567291
-0.015801365375518798, 0.08949567377567291
-0.016467375755310057, 0.0834362581372261
-0.017140095233917237, 0.08759374916553497
-0.017802307605743407, 0.07678328454494476
-0.01846795320510864, 0.08992095291614532
-0.01913887023925781, 0.09379151463508606
-0.01980015993118286, 0.08038034290075302
-0.020470025539398192, 0.08612781763076782
-0.021138761043548584, 0.08612781763076782
-0.02180030107498169, 0.09141694754362106
-0.022467291355133055, 0.08488057553768158
-0.023136920928955078, 0.0918465256690979
-0.023800857067108154, 0.08119005709886551
-0.024467625617980954, 0.10679549723863602
-0.025133392810821532, 0.08571112155914307
-0.025800633430480956, 0.09575597941875458
-0.02646768093109131, 0.09466220438480377
-0.027133162021636962, 0.11076260358095169
-0.027801761627197264, 0.08488057553768158
-0.02846735715866089, 0.09034717828035355
-0.029134018421173094, 0.0918465256690979
-0.02980067253112793, 0.08261615037918091
-0.030468099117279053, 0.09227706491947174
-0.031133673191070556, 0.09227706491947174
-0.03180162191390991, 0.09034717828035355
-0.032466723918914794, 0.07678328454494476
-0.03314282655715942, 0.07757604122161865
-0.03380065441131592, 0.0771791934967041
-0.03446709394454956, 0.06171271577477455
-0.03513522148132324, 0.20942595601081848
-0.035813162326812746, 0.0724901631474495
-0.03646801471710205, 0.07076650857925415
-0.03717035293579101, 0.10064031183719635
-0.03780062198638916, 0.08488057553768158
-0.03848322629928589, 0.2304183393716812
-0.03913376569747925, 0.2304183393716812
-0.03980078458786011, 0.07501330226659775
-0.040466673374176025, 0.09034717828035355
-0.04114449977874756, 0.20876772701740265
-0.04180236339569092, 0.20876772701740265
-0.042467644214630125, 0.23496641218662262
-0.04313614368438721, 0.21607287228107452
-0.04380212545394897, 0.06046473607420921
-0.04446728467941284, 0.0660775899887085
-0.04513749361038208, 0.09227706491947174
-0.04580092906951904, 0.2180899679660797
-0.04647165298461914, 0.3071344494819641
-0.04713337182998657, 0.2540471851825714
-0.0478023362159729, 0.2304183393716812
-0.04846689462661743, 0.3226543068885803
-0.049165427684783936, 0.4663124680519104
-0.04980044603347778, 0.4663124680519104
-0.050470941066741944, 0.3479570150375366
-0.051134727001190185, 0.42429137229919434
-0.05180304050445556, 0.49680036306381226
-0.0524673056602478, 0.3142060935497284
-0.053146755695343016, 0.6404402256011963
-0.053800563812255855, 0.6404402256011963
-0.054467976093292236, 1.0351386070251465
-0.05513662576675415, 0.7511189579963684
-0.055801885128021235, 0.546016275882721
-0.056468732357025146, 0.5527076721191406
-0.05713671684265136, 0.9892209768295288
-0.05780251979827881, 0.9892209768295288
-0.05848336458206176, 1.1628397703170776
-0.059158780574798585, 1.1334729194641113
-0.059801781177520746, 1.125964641571045
-0.05953074216842651, 1.2979129552841187
-0.058863043785095215, 1.143189787864685
-0.05819967269897461, 1.143189787864685
-0.057533283233642575, 1.0984492301940918
-0.05686199426651001, 1.4508037567138672
-0.056198015213012695, 1.4481271505355835
-0.05553329229354858, 1.1195629835128784
-0.05485894918441772, 1.243245005607605
-0.05419937610626221, 1.3496862649917603
-0.05353222846984863, 1.2738878726959229
-0.052866418361663815, 1.0756181478500366
-0.05219835519790649, 1.0017476081848145
-0.051532630920410154, 1.2374273538589478
-0.05086646318435669, 1.2374273538589478
-0.050199387073516843, 0.9978792071342468
-0.04953099489212036, 1.0776768922805786
-0.04886527776718139, 1.0633360147476196
-0.04819857358932495, 1.0633360147476196
-0.047531876564025875, 0.8377440571784973
-0.04685922145843506, 0.8377440571784973
-0.04619802474975586, 1.008547306060791
-0.0455326509475708, 1.0262101888656616
-0.04486343622207641, 1.04112708568573
-0.044198577404022214, 1.04112708568573
-0.043529934883117676, 0.836071252822876
-0.04283678770065307, 0.854619562625885
-0.0421989369392395, 0.5157444477081299
-0.04153204679489136, 0.7009968757629395
-0.040865442752838134, 0.8252629041671753
-0.0401984167098999, 0.7156808972358704
-0.03953073263168335, 0.665989100933075
-0.0388666033744812, 0.665989100933075
-0.03819945573806763, 0.4625272750854492
-0.03753234386444092, 0.7736536860466003
-0.036863472461700436, 0.725351095199585
-0.036198770999908446, 0.1176949292421341
-0.03553268194198608, 0.5251098275184631
-0.03486540555953979, 0.3096189498901367
-0.034196441173553464, 0.12037923187017441
-0.03353214025497436, 0.7799620628356934
-0.032866122722625735, 0.9431675672531128
-0.03219801664352417, 0.46037378907203674
-0.03153317928314209, 0.19711817800998688
-0.03086020231246948, 0.19711817800998688
-0.030199484825134276, 0.015446714125573635
-0.02953103542327881, 0.10358171164989471
-0.02886069059371948, 0.20942595601081848
-0.02819868564605713, 0.1140831783413887
-0.027533261775970458, 0.03238717094063759
-0.026844613552093506, 0.016583185642957687
-0.02619138479232788, 0.007736580912023783
-0.025532219409942627, 0.011759969405829906
-0.024865851402282715, 0.06534084677696228
-0.024198675155639646, 0.06534084677696228
-0.023527257442474366, 0.014940286055207253
-0.022835590839385987, 0.05852649360895157
-0.02219635248184204, 0.059404049068689346
-0.021532208919525144, 0.06570875644683838
-0.020860462188720702, 0.05782860144972801
-0.02019852876663208, 0.05782860144972801
-0.019532454013824464, 0.04844498634338379
-0.01886542797088623, 0.04844498634338379
-0.01819814443588257, 0.07191351056098938
-0.017532899379730224, 0.055928416550159454
-0.016864120960235596, 0.04812319949269295
-0.01619913339614868, 0.046053994446992874
-0.01553084135055542, 0.09466220438480377
-0.014860324859619141, 0.09707646071910858
-0.014197947978973387, 0.030903229489922523
-0.013533110618591308, 0.0
-0.012859375476837158, 0.0
-0.012198922634124755, 0.0
-0.011532776355743408, 0.0
-0.010856266021728515, 0.0
-0.010199103355407715, 0.0
-0.009532077312469482, 0.0
-0.008859436511993408, 0.0
-0.008198790550231934, 0.0
-0.007531743049621582, 0.0
-0.00685955286026001, 0.0
-0.006197226047515869, 0.0
-0.005533018112182617, 0.0
-0.004865741729736328, 0.0
-0.004198729991912842, 0.0
-0.003532791137695312, 0.0
-0.0028657221794128416, 0.0
-0.002172896862030029, 0.0
-0.0015324926376342773, 0.0
-0.0008643221855163574, 0.0
-0.0001985335350036621, 0.0
-0.0004666829109191894, 0.0
-0.001133737564086914, 0.0
-0.0018008852005004883, 0.0
-0.0024666953086853027, 0.0
-0.0031340360641479493, 0.0
-0.0038003110885620117, 0.0
-0.00447035551071167, 0.0
-0.005138382911682129, 0.0
-0.005801761150360107, 0.0
-0.006467485427856445, 0.0
-0.007135870456695556, 0.0
-0.0078020811080932615, 0.0
-0.008467376232147217, 0.0
-0.009135224819183349, 0.0
-0.009802329540252685, 0.0
-0.010466630458831786, 0.0
-0.011138935089111329, 0.0
-0.011801111698150634, 0.03389931842684746
-0.012470247745513915, 0.02463831566274166
-0.013135292530059814, 0.04495590180158615
-0.01380232572555542, 0.03543958440423012
-0.014467742443084717, 0.04127660393714905
-0.015145983695983887, 0.08384773880243301
-0.015801129341125486, 0.07897242158651352
-0.016467947959899903, 0.0771791934967041
-0.017140681743621825, 0.0771791934967041
-0.017800805568695066, 0.07857228070497513
-0.018468317985534666, 0.07937350869178772
-0.019139842987060545, 0.09575597941875458
-0.01980053186416626, 0.0886479914188385
-0.020467207431793213, 0.09379151463508606
-0.021134512424468992, 0.09379151463508606
-0.02180103063583374, 0.09862801432609558
-0.022467670440673826, 0.09227706491947174
-0.02313855171203613, 0.09379151463508606
-0.02380115747451782, 0.09379151463508606
-0.024467790126800535, 0.09098832309246063
-0.02513829231262207, 0.07817307859659195
-0.025800840854644774, 0.08675464987754822
-0.026466829776763914, 0.09379151463508606
-0.027138690948486328, 0.09098832309246063
-0.02780289888381958, 0.09141694754362106
-0.028468315601348874, 0.09818350523710251
-0.029134862422943116, 0.08992095291614532
-0.02980081558227539, 0.08992095291614532
-0.030466825962066648, 0.0771791934967041
-0.031135411262512205, 0.08119005709886551
-0.031801214218139646, 0.0771791934967041
-0.03246698141098022, 0.10019143670797348
-0.03314033031463623, 0.07638831436634064
-0.03380164861679077, 0.08801472932100296
-0.03446735143661499, 0.09422637522220612
-0.03513374090194702, 0.09422637522220612
-0.035801074504852294, 0.0834362581372261
-0.036468315124511715, 0.08717372268438339
-0.03713627099990845, 0.09034717828035355
-0.037801015377044674, 0.07076650857925415
-0.03846711874008179, 0.06099819764494896
-0.039134838581085206, 0.06099819764494896
-0.03980177164077758, 0.0636967271566391
-0.04046778917312622, 0.047482382506132126
-0.041133534908294675, 0.20876772701740265
-0.041800453662872314, 0.4528906047344208
-0.04246737241744995, 0.06460780650377274
-0.043133318424224854, 0.06460780650377274
-0.04380106687545776, 0.23356151580810547
-0.04446729898452759, 0.10312651097774506
-0.04513330221176147, 0.28453606367111206
-0.04580168724060058, 0.390155553817749
-0.04646709680557251, 0.17254914343357086
-0.04713452339172363, 0.06774885952472687
-0.04780094861984253, 0.48166653513908386
-0.048467216491699217, 1.0351386070251465
-0.04914909124374389, 0.9873054027557373
-0.04980047464370727, 0.9873054027557373
-0.05046702146530151, 0.9095752239227295
-0.05113612174987793, 0.8683153390884399
-0.05180010080337524, 0.8717667460441589
-0.05246649742126465, 0.9095752239227295
-0.053133859634399414, 0.8623018860816956
-0.05380273818969726, 0.8856832385063171
-0.054466238021850584, 0.8665937781333923
-0.05513576030731201, 0.8839339017868042
-0.055800240039825436, 0.8839339017868042
-0.0564677882194519, 1.0017476081848145
-0.05713585138320923, 1.008547306060791
-0.057802262306213374, 0.864016592502594
-0.0584669280052185, 0.8495286107063293
-0.059136085510253907, 0.85291987657547
-0.05980085134506225, 1.0017476081848145
-0.05953104257583618, 0.8194892406463623
-0.05886656999588012, 0.8194892406463623
-0.058197283744812006, 0.8495286107063293
-0.05753273248672485, 0.8760965466499329
-0.056865856647491456, 0.9194581508636475
-0.05619908094406128, 0.9068949818611145
-0.05552988767623901, 0.8874353766441345
-0.05486098051071167, 0.8778333067893982
-0.054198768138885495, 0.8512228727340698
-0.05353295087814331, 1.0911403894424438
-0.0528664755821228, 1.0911403894424438
-0.05219772577285767, 0.8121131062507629
-0.0515326452255249, 0.8683153390884399
-0.05086491823196411, 1.147531509399414
-0.05019922256469726, 1.0869826078414917
-0.04950829267501831, 0.6031674742698669
-0.04886550664901733, 0.6031674742698669
-0.04819978952407837, 0.7046460509300232
-0.047532827854156495, 0.6865437030792236
-0.046852905750274655, 0.7983238101005554
-0.04619885444641113, 0.7983238101005554
-0.045533308982849116, 0.44970908761024475
-0.044858064651489254, 0.5902512073516846
-0.04419918537139893, 0.6465861201286316
-0.04353211641311645, 0.6507077813148499
-0.04285900354385376, 0.5478354096412659
-0.04217222213745117, 0.5478354096412659
-0.041528799533843995, 0.5209978222846985
-0.040864770412445066, 0.6031674742698669
-0.04019911050796509, 0.7823380827903748
-0.039532363414764404, 0.587692379951477
-0.03886528730392456, 0.6044703722000122
-0.03819885492324829, 0.5514867305755615
-0.0375325870513916, 0.463606595993042
-0.03686606168746948, 0.463606595993042
-0.036198742389678955, 0.49059540033340454
-0.035530500411987305, 0.3651990294456482
-0.03486193656921387, 0.17254914343357086
-0.03419737100601196, 0.3125331997871399
-0.03353259801864624, 0.4555535614490509
-0.03284718990325928, 0.47449520230293274
-0.03219972610473633, 0.37542811036109924
-0.03151965379714966, 0.2759445905685425
-0.030863614082336423, 0.28374841809272766
-0.030198376178741455, 0.044023651629686356
-0.029533030986785887, 0.07678328454494476
-0.028865182399749754, 0.379665732383728
-0.028197426795959473, 0.379665732383728
-0.027531845569610594, 0.0
-0.02686601400375366, 0.0
-0.026198115348815918, 0.0
-0.02553326368331909, 0.0
-0.024863247871398923, 0.0
-0.02419896125793457, 0.11029219627380371
-0.023532221317291258, 0.19426409900188446
-0.02286583185195923, 0.06570875644683838
-0.022199056148529052, 0.0
-0.021526529788970947, 0.0
-0.020865139961242674, 0.21607287228107452
-0.02019940137863159, 0.07579761743545532
-0.019532611370086668, 0.05782860144972801
-0.018854992389678953, 0.061354994773864746
-0.018198859691619874, 0.06011025235056877
-0.017490456104278563, 0.05627182871103287
-0.01686505079269409, 0.05439445376396179
-0.01619919776916504, 0.06099819764494896
-0.015532214641571044, 0.06099819764494896
-0.014864223003387451, 0.047163352370262146
-0.014199264049530029, 0.0
-0.013531537055969238, 0.0
-0.012863945960998534, 0.0
-0.012199294567108153, 0.0
-0.011532340049743652, 0.0
-0.01086615800857544, 0.0
-0.01019926071166992, 0.0
-0.00953219175338745, 0.0
-0.008866753578186035, 0.0
-0.00819885492324829, 0.0
-0.0075319504737854, 0.0072679477743804455
-0.006866340637207031, 0.0
-0.006198971271514892, 0.0
-0.0055330896377563474, 0.0
-0.004862086772918701, 0.0
-0.0041988158226013185, 0.0
-0.0035311532020568847, 0.0
-0.0028650927543640136, 0.0
-0.002198667526245117, 0.0
-0.0015311765670776366, 0.0
-0.0008644294738769531, 0.0
-0.0001932978630065918, 0.0
-0.0004683852195739746, 0.0
-0.001138765811920166, 0.0
-0.0018391942977905272, 0.0
-0.0024674534797668457, 0.0
-0.003133885860443115, 0.0
-0.00380068302154541, 0.0
-0.004468374252319335, 0.0
-0.005141522884368897, 0.0
-0.005802075862884521, 0.0
-0.0064673638343811036, 0.0
-0.007144696712493896, 0.0
-0.007800750732421874, 0.0
-0.008472311496734618, 0.0
-0.009140310287475585, 0.0
-0.009802093505859375, 0.0
-0.010467960834503173, 0.0
-0.011134929656982422, 0.0
-0.01180246353149414, 0.0
-0.012467315196990967, 0.011944578029215336
-0.013157651424407958, 0.014341012574732304
-0.013801181316375732, 0.014341012574732304
-0.014469151496887206, 0.03802049905061722
-0.015139253139495849, 0.05696142092347145
-0.016008810997009276, 0.06171271577477455
-0.016467933654785157, 0.06171271577477455
-0.017149930000305177, 0.09974353760480881
-0.017801027297973632, 0.08992095291614532
-0.018469083309173583, 0.07153024524450302
-0.01914011478424072, 0.07937350869178772
-0.019801025390625, 0.0890713557600975
-0.020466885566711425, 0.07757604122161865
-0.021145155429840086, 0.08119005709886551
-0.021800715923309327, 0.0918465256690979
-0.022468886375427245, 0.09227706491947174
-0.023133931159973142, 0.08446673303842545
-0.02380134344100952, 0.08446673303842545
-0.024467790126800535, 0.08612781763076782
-0.025135624408721923, 0.08612781763076782
-0.025800282955169677, 0.07937350869178772
-0.026467959880828857, 0.09379151463508606
-0.02713423490524292, 0.08384773880243301
-0.027801311016082762, 0.08801472932100296
-0.028467700481414795, 0.08675464987754822
-0.029134812355041503, 0.062430933117866516
-0.029800744056701658, 0.08675464987754822
-0.030469000339508057, 0.08992095291614532
-0.031133873462677, 0.05975668877363205
-0.03180182933807373, 0.05975668877363205
-0.032468297481536866, 0.0633339136838913
-0.033133964538574215, 0.0633339136838913
-0.033801534175872804, 0.0636967271566391
-0.03446816682815552, 0.06297202408313751
-0.035133912563323974, 0.08801472932100296
-0.035802047252655025, 0.08801472932100296
-0.03646965265274048, 0.06046473607420921
-0.03713549137115479, 0.06046473607420921
-0.03780087947845459, 0.06011025235056877
-0.038467347621917725, 0.07757604122161865
-0.03913403749465942, 0.054733723402023315
-0.03980091333389282, 0.07364977896213531
-0.04046703815460205, 0.2802203893661499
-0.04114624500274658, 0.05748103931546211
-0.041801111698150636, 0.05627182871103287
-0.04246803045272827, 0.05507391318678856
-0.04313388347625732, 0.058876823633909225
-0.04380065202713013, 0.09707646071910858
-0.04446741342544556, 0.08571112155914307
-0.045153887271881105, 0.08571112155914307
-0.04580087184906006, 0.4042714238166809
-0.0464678692817688, 0.08717372268438339
