leg1_x, force1, leg2_x, force2, leg3_x, force3, leg4_x, force4, leg5_x, force5, leg6_x, force6 
0.008529170100577604, 1.758635401725769, 0.003061917398306862, 0.5788165330886841, 2.7799165763381245e-05, 0.0, 0.00041131225199303033, 0.08246305584907532, 0.00695812438325341, 1.306176781654358, 0.011151323738422118, 3.7043399810791016
0.008525109089864825, 1.6895899772644043, 0.003050813471512475, 0.5679677724838257, 2.6409207475212182e-05, 0.0, 0.00041268815594177396, 0.08776606619358063, 0.006935541954402553, 1.3012951612472534, 0.011191309195349431, 2.3902065753936768
0.008551110285104174, 1.8090265989303589, 0.00304198747920459, 0.5748587250709534, 2.5088747101451573e-05, 0.0, 0.0004139224464436164, 0.08747479319572449, 0.006979319016562109, 1.5622166395187378, 0.01112749237468871, 1.982994556427002
0.008583297942779277, 1.8389726877212524, 0.0030313898895690063, 0.566007137298584, 2.3834309746378993e-05, 0.0, 0.0004150950224203667, 0.08747479319572449, 0.00710687920690069, 1.906104564666748, 0.010802094739859113, 0.9239079356193542
0.00866488596197637, 2.0430116653442383, 0.003023041713812327, 0.572885274887085, 2.2642594259060042e-05, 0.0, 0.0004153454771094184, 0.08402082324028015, 0.007220560739223807, 1.8761019706726074, 0.01057628326820887, 1.2571730613708496
0.00872535939392287, 1.9748709201812744, 0.0030107118409369955, 0.5552888512611389, 2.151046454610704e-05, 0.0, 0.00041411760046383017, 0.07815758883953094, 0.007328558194930768, 1.8761019706726074, 0.010291188086541286, 0.9748759269714355
0.008781454638719524, 1.9694528579711914, 0.0030038909301578843, 0.5748587250709534, 2.0434941318801685e-05, 0.0, 0.00041455952291275325, 0.08459120988845825, 0.007416125095765437, 1.815979242324829, 0.010162209579545459, 1.5423235893249512
0.008749690455472437, 1.6292341947555542, 0.002996425263697788, 0.5709155201911926, 1.94131942528616e-05, 0.0, 0.00041350808681404585, 0.07870616018772125, 0.007390147476431343, 1.3793145418167114, 0.010151528918483147, 1.989719271659851
0.008719514481387703, 1.6292341947555542, 0.0029893328805606963, 0.5709155201911926, 1.844253454021852e-05, 0.0, 0.0004122695596942126, 0.07774750888347626, 0.007365468738063954, 1.3793145418167114, 0.010420854194513334, 3.107606887817383
0.008667834399694263, 1.5371825695037842, 0.0029808787710318297, 0.5640501379966736, 1.7520407813207593e-05, 0.0, 0.0004113326217564323, 0.07870616018772125, 0.007342023936614934, 1.3793145418167114, 0.010763120212528909, 3.453234910964966
0.008654158948487397, 1.6788650751113892, 0.002971142197301672, 0.5572294592857361, 1.664438742254721e-05, 0.0, 0.00041191379314072527, 0.08459120988845825, 0.007319751375238365, 1.3793145418167114, 0.010750583470319822, 2.1024770736694336
0.008676603870287574, 1.8206114768981934, 0.0030012137258233146, 0.7145145535469055, 1.581216805141985e-05, 0.0, 0.00041239454243220105, 0.08430575579404831, 0.007295038187160346, 1.3650975227355957, 0.011086829898190854, 3.4951024055480957
0.008661727095504885, 1.6758136749267578, 0.00299437435825392, 0.572885274887085, 1.5021559648848857e-05, 0.0, 0.0004115890141472752, 0.07925679534673691, 0.007271560658486227, 1.3650975227355957, 0.011205251989325623, 2.691054344177246
0.008651807522393534, 1.6926671266555786, 0.0029888645931257624, 0.5768358111381531, 1.4270481666406413e-05, 0.0, 0.00041287826173884255, 0.08747479319572449, 0.007252811261016094, 1.3793145418167114, 0.01134908868738284, 2.816397190093994
0.008642383927937751, 1.6926671266555786, 0.0029836303162540123, 0.5768358111381531, 1.3556957583086092e-05, 0.0, 0.00041428534030629646, 0.08820396661758423, 0.007234999333419467, 1.3793145418167114, 0.011297762375820246, 2.0645124912261963
0.008652736086740677, 1.7698854207992554, 0.002976440743562268, 0.5679677724838257, 1.2879109703931786e-05, 0.0, 0.00041543977158991276, 0.08747479319572449, 0.007218078002202671, 1.3793145418167114, 0.01129022530979031, 2.2294042110443115
0.008644036781926805, 1.6957499980926514, 0.0029934277267842017, 0.6632360816001892, 1.2235154218735197e-05, 0.0, 0.00041653648130934824, 0.08747479319572449, 0.007204286280895028, 1.388448715209961, 0.011400474087921858, 2.699040174484253
0.008637705540192983, 1.7034823894500732, 0.00298747102171273, 0.5748587250709534, 1.1623396507798436e-05, 0.0, 0.00041776064889827684, 0.08820396661758423, 0.007197134894573207, 1.4122517108917236, 0.01120653459201423, 1.5043368339538574
0.008632466644799925, 1.7065855264663696, 0.0029778908964255093, 0.5591737031936646, 1.1042226682408513e-05, 0.0, 0.000418923608107759, 0.08820396661758423, 0.007182106785298724, 1.3793145418167114, 0.011343158119238013, 2.7878010272979736
0.008644930162249412, 1.7763473987579346, 0.0029727110328719723, 0.5748587250709534, 1.0490115348288087e-05, 0.0, 0.00042017485493046414, 0.08878970891237259, 0.007178073556925129, 1.4202884435653687, 0.011443787645946705, 2.671149730682373
0.008642056709833429, 1.7174922227859497, 0.002969524121217273, 0.5817945599555969, 9.965609580873682e-06, 0.0, 0.00042129025550128273, 0.08849657326936722, 0.007174914598584183, 1.4229788780212402, 0.011448852618603135, 2.3090174198150635
0.008638156145803242, 1.7128090858459473, 0.00293785498106055, 0.4672282636165619, 9.467329101829997e-06, 0.0, 0.0004221672592746137, 0.08776606619358063, 0.007172925198191411, 1.427025318145752, 0.01161690400050562, 2.9619760513305664
0.008633671934895221, 1.7096943855285645, 0.0029351711847920604, 0.5768358111381531, 8.993962646738497e-06, 0.0, 0.000423109887965279, 0.08820396661758423, 0.007173748888480967, 1.4378798007965088, 0.011307463692686532, 1.085619568824768
0.0086294119345326, 1.7096943855285645, 0.0029299144098771032, 0.566007137298584, 8.544264514401571e-06, 0.0, 0.0004238230918659462, 0.08747479319572449, 0.007173850798619678, 1.4351574182510376, 0.01132576017052779, 2.3346786499023438
0.0086539252447903, 1.823935627937317, 0.0029097123485934528, 0.5051746368408203, 8.117051288681491e-06, 0.0, 0.00042497633279095184, 0.08937758207321167, 0.0071763361501815375, 1.4447115659713745, 0.011314139396422177, 2.2186689376831055
0.008669790084702656, 1.794244408607483, 0.002904020156962196, 0.5591737031936646, 7.711198724247417e-06, 0.0, 0.00042559621445033535, 0.08747479319572449, 0.007171920275461309, 1.4176037311553955, 0.011333942322879448, 2.3420395851135254
0.008659467362131417, 1.6926671266555786, 0.0029025338303818246, 0.5748587250709534, 7.3256387880350455e-06, 0.0, 0.00042493216769008745, 0.08246305584907532, 0.007173817862056743, 1.441974401473999, 0.011373214933774814, 2.4238789081573486
0.008682477901009176, 1.823935627937317, 0.0029028557788516327, 0.5817945599555969, 6.959356848633293e-06, 0.0, 0.00042595640269223314, 0.08908337354660034, 0.007174596919153032, 1.4378798007965088, 0.0113249846923618, 2.0817220211029053
0.008702677416946572, 1.817293643951416, 0.002899214774233697, 0.566007137298584, 6.611389006201628e-06, 0.0, 0.0004267095742120175, 0.08820396661758423, 0.007172623402731818, 1.427025318145752, 0.011309835473383968, 2.204400062561035
0.008721866957087097, 1.817293643951416, 0.002895755819846658, 0.566007137298584, 6.280819555891546e-06, 0.0, 0.00042724279380034776, 0.08747479319572449, 0.007170748562131664, 1.427025318145752, 0.011293664933940996, 2.1972849369049072
0.008734334711384613, 1.794244408607483, 0.002894682710122063, 0.5748587250709534, 5.9667785780969685e-06, 0.0, 0.0004280780813384235, 0.08878970891237259, 0.00717270473439358, 1.441974401473999, 0.011280081702884205, 2.204400062561035
0.008751941386803236, 1.817293643951416, 0.002896393118812089, 0.5857781767845154, 5.66843964919212e-06, 0.0, 0.00042854287557043345, 0.08747479319572449, 0.007173539447873028, 1.4378798007965088, 0.011305277935599644, 2.3568012714385986
0.008785560936477815, 1.88486647605896, 0.0028957824156560226, 0.5768358111381531, 1.37905894701831e-05, 0.03362228721380234, 0.0004291667234463078, 0.08820396661758423, 0.007172972694719565, 1.4324408769607544, 0.011267369173306813, 2.1094205379486084
0.008797715564777138, 1.8057307004928589, 0.002892985237994178, 0.5679677724838257, 2.0010069065878274e-05, 0.027636036276817322, 0.0004295044014339102, 0.08718405663967133, 0.0071755019514764306, 1.4447115659713745, 0.01122012883744802, 2.0645124912261963
0.008815898187159693, 1.8322736024856567, 0.0028714245072905863, 0.4923541247844696, 2.5918574681788693e-05, 0.027636036276817322, 0.0004298978796611458, 0.08747479319572449, 0.007176196804101736, 1.4378798007965088, 0.011196959304869747, 2.1513476371765137
0.008831087184786039, 1.823935627937317, 0.0028509418131221743, 0.4923541247844696, 3.1531655016903585e-05, 0.027636036276817322, 0.0004306004129061816, 0.08878970891237259, 0.007175497183136838, 1.4324408769607544, 0.011098265115079827, 1.84461510181427
0.008842614999609465, 1.8123286962509155, 0.0028489189310117505, 0.5620968341827393, 3.836064406950899e-05, 0.03362228721380234, 0.00043134123564752256, 0.08908337354660034, 0.007177215924348495, 1.441974401473999, 0.011059479982132385, 2.0645124912261963
0.008892847464121788, 1.9694528579711914, 0.0028266238560360414, 0.48060348629951477, 3.6442611866033535e-05, 0.0, 0.00043197160109323954, 0.08878970891237259, 0.0071788487284995695, 1.441974401473999, 0.011085589246899818, 2.316333055496216
0.008910894490634938, 1.8507575988769531, 0.002827284606355196, 0.5679677724838257, 4.285392696926458e-05, 0.032933782786130905, 0.0004310592991582608, 0.08274511247873306, 0.007178016511314779, 1.4324408769607544, 0.011047437907361376, 2.0645124912261963
0.008919673177091044, 1.817293643951416, 0.002825713801835852, 0.5591737031936646, 4.911680242425193e-05, 0.03362228721380234, 0.00043285681700691114, 0.09340193122625351, 0.007177905040311799, 1.4351574182510376, 0.011086116398422139, 2.364201545715332
0.008928012929224346, 1.817293643951416, 0.0028242215375424754, 0.5591737031936646, 4.6660962303039334e-05, 0.0, 0.0004331554927049607, 0.08776606619358063, 0.007178479738495336, 1.4378798007965088, 0.011119164046442314, 2.3494138717651367
0.008943036603699332, 1.845697283744812, 0.0028240229951645196, 0.5640501379966736, 4.432791418788736e-05, 0.0, 0.0004338421135880156, 0.08937758207321167, 0.007179025701769696, 1.4378798007965088, 0.011158895856098347, 2.3827600479125977
0.008954789755127522, 1.8356199264526367, 0.0028238343799054616, 0.5640501379966736, 5.041364083300044e-05, 0.033208489418029785, 0.0004344208512952649, 0.08908337354660034, 0.007179544366880337, 1.4378798007965088, 0.011176379847187013, 2.301715135574341
0.008961373678359, 1.817293643951416, 0.0028253715409579864, 0.5709155201911926, 5.467469285184651e-05, 0.027126936241984367, 0.00043475080038489765, 0.08820396661758423, 0.00718106074890482, 1.441974401473999, 0.01121325086680581, 2.3827600479125977
0.008967628405428904, 1.817293643951416, 0.002826831843957885, 0.5709155201911926, 6.034653001270477e-05, 0.03362228721380234, 0.0004350642520200488, 0.08820396661758423, 0.007181477661658706, 1.4378798007965088, 0.011248278335443668, 2.3827600479125977
0.008973570396145313, 1.817293643951416, 0.0028252836775584066, 0.5591737031936646, 5.783349378967354e-05, 0.0020171611104160547, 0.00043543518273638816, 0.08849657326936722, 0.0071811931331385295, 1.4351574182510376, 0.011281554430649633, 2.3827600479125977
0.008957403086779636, 1.7300448417663574, 0.002824543702226171, 0.5620968341827393, 6.32439414546973e-05, 0.033208489418029785, 0.00043586085082766184, 0.08878970891237259, 0.0071833113679744464, 1.4447115659713745, 0.0113131667210953, 2.3827600479125977
0.008963856343428509, 1.817293643951416, 0.0028231099429132786, 0.5591737031936646, 6.848731618541301e-05, 0.03362228721380234, 0.00043641220380458167, 0.08937758207321167, 0.007182935154138483, 1.4351574182510376, 0.011343198397018682, 2.3827600479125977
0.008971647433241412, 1.823935627937317, 0.0028198090963842603, 0.5514186024665833, 7.346852217959295e-05, 0.03362228721380234, 0.0004367157369316944, 0.08849657326936722, 0.007181220940662973, 1.4297301769256592, 0.01136708886359658, 2.364201545715332
0.008981133462200756, 1.8322736024856567, 0.0028198311760642154, 0.5640501379966736, 6.97950960706133e-05, 0.0, 0.0004377429544417323, 0.09145201742649078, 0.007177232004521166, 1.4202884435653687, 0.011386087888358034, 2.3494138717651367
0.008990145189712131, 1.8322736024856567, 0.002819852151760173, 0.5640501379966736, 6.630534126708264e-05, 0.0, 0.00043805323394773883, 0.08878970891237259, 0.007174115123800418, 1.4229788780212402, 0.01141247350591828, 2.3827600479125977
0.008975122471642692, 1.7379381656646729, 0.002818166908993598, 0.5572294592857361, 7.122351990026123e-05, 0.032933782786130905, 0.00043882760266469477, 0.09070812165737152, 0.00716747254662651, 1.4082527160644531, 0.011437539842600515, 2.3827600479125977
0.008980689759048411, 1.817293643951416, 0.0028177827720896028, 0.5620968341827393, 7.58273467057724e-05, 0.03266001120209694, 0.0004395632529458029, 0.09070812165737152, 0.007167209138535372, 1.4324408769607544, 0.011461352862448638, 2.3827600479125977
0.008985978682083845, 1.817293643951416, 0.0028179061679842908, 0.5640501379966736, 8.044155117393436e-05, 0.03362228721380234, 0.0004399294858168157, 0.08937758207321167, 0.007170026573101447, 1.4447115659713745, 0.011483975231304355, 2.3827600479125977
0.008992663654963982, 1.823935627937317, 0.002817535068130761, 0.5620968341827393, 8.482504541868822e-05, 0.03362228721380234, 0.00043998400318037093, 0.08820396661758423, 0.007172018844814874, 1.441974401473999, 0.011505466481717285, 2.3827600479125977
0.008999014379200112, 1.823935627937317, 0.002817182523269908, 0.5620968341827393, 8.058379314775381e-05, 0.0, 0.00044092243239323385, 0.09175051748752594, 0.007174595794066973, 1.4447115659713745, 0.011517546625572703, 2.3494138717651367
0.009040526039934091, 1.96584951877594, 0.0028168476056520974, 0.5620968341827393, 7.655460349036612e-05, 0.0, 0.00044140516776629366, 0.09011542797088623, 0.0071753359545627515, 1.4378798007965088, 0.01144078339045877, 1.9964563846588135
0.009080862952430184, 1.9694528579711914, 0.002812175329515496, 0.5446804165840149, 7.272687331584781e-05, 0.0, 0.00044201193979232184, 0.09070812165737152, 0.0072197146787138095, 1.6125820875167847, 0.011317071941101084, 1.7933108806610107
0.009151362792155324, 2.0981719493865967, 0.0028113599888381375, 0.5591737031936646, 6.909052965005543e-05, 0.0, 0.0004421821861893558, 0.08908337354660034, 0.007346776902198467, 1.9521918296813965, 0.011128755654169473, 1.5101492404937744
0.009209732040490824, 2.0637495517730713, 0.0028113161979419154, 0.5620968341827393, 6.563600316755265e-05, 0.0, 0.00044201459342828314, 0.08776606619358063, 0.007467486014508892, 1.9521918296813965, 0.010572317871460998, 0.0
0.009241608652959081, 1.9694528579711914, 0.002808605038661465, 0.5514186024665833, 6.235420300917502e-05, 0.0, 0.0004420380070742108, 0.08849657326936722, 0.007580216380970185, 1.9444186687469482, 0.01024852761761268, 0.8193025588989258
0.009271891434803925, 1.9694528579711914, 0.0028101667298493483, 0.5679677724838257, 5.923649285871626e-05, 0.0, 0.0004421335339485934, 0.08878970891237259, 0.007686342041061003, 1.940545916557312, 0.010034678485782187, 1.1943089962005615
0.009300660077556526, 1.9694528579711914, 0.002811650336477837, 0.5679677724838257, 5.627466821578045e-05, 0.0, 0.00044237125276946665, 0.08937758207321167, 0.007787161418147281, 1.940545916557312, 0.009816831292164006, 1.1355469226837158
0.009286237353715626, 1.802441120147705, 0.002810861245452361, 0.5591737031936646, 6.125366841466779e-05, 0.031170934438705444, 0.0004427815471237148, 0.09011542797088623, 0.007815225880275195, 1.6696901321411133, 0.009842117850362354, 2.0645124912261963
0.009225181693734388, 1.6130248308181763, 0.0028101116089781593, 0.5591737031936646, 6.642443069046712e-05, 0.032933782786130905, 0.0004427666130848709, 0.08849657326936722, 0.007770922574285193, 1.3858319520950317, 0.01006027324314926, 2.8410451412200928
0.009166446424679535, 1.6100952625274658, 0.0028133207097969896, 0.5748587250709534, 7.140533151045121e-05, 0.033208489418029785, 0.00044267927408502336, 0.08820396661758423, 0.007727205081025111, 1.3793145418167114, 0.010261358878515295, 2.816397190093994
0.009127077522177247, 1.6758136749267578, 0.0028136672088063083, 0.5640501379966736, 7.606851063146137e-05, 0.032933782786130905, 0.000442669453698114, 0.08849657326936722, 0.007696589546479165, 1.4229788780212402, 0.01054599831345382, 3.1908295154571533
0.00907324746170025, 1.6100952625274658, 0.0028070043557016557, 0.5360820293426514, 8.067065690333888e-05, 0.03362228721380234, 0.0004426601243305501, 0.08849657326936722, 0.0076661610019440555, 1.4176037311553955, 0.010688473704959626, 2.6791012287139893
0.009038538507346927, 1.6758136749267578, 0.002807666672415741, 0.5640501379966736, 8.504269586162252e-05, 0.03362228721380234, 0.00044298208956160956, 0.08981988579034805, 0.007634916130862966, 1.4082527160644531, 0.011075300720662266, 3.6850028038024902
0.00900556500071127, 1.6758136749267578, 0.002808295873294122, 0.5640501379966736, 8.919613287199198e-05, 0.03362228721380234, 0.0004427745016319242, 0.08776606619358063, 0.007607571257108666, 1.4176037311553955, 0.011158948471112916, 2.5496511459350586
0.008984659806372194, 1.7174922227859497, 0.002808405288175101, 0.5620968341827393, 9.314189803184296e-05, 0.03362228721380234, 0.00044268676820472403, 0.08820396661758423, 0.007585982048815992, 1.4351574182510376, 0.011065391563838397, 1.8575620651245117
0.00896479987175007, 1.7174922227859497, 0.002811699705034084, 0.5748587250709534, 9.68903749337014e-05, 0.03362228721380234, 0.0004421673110268687, 0.08645952492952347, 0.007581862177542031, 1.5007169246673584, 0.010976512501927604, 1.8575620651245117
0.008949071088604156, 1.7300448417663574, 0.0028109081455807957, 0.5591737031936646, 9.204585618701632e-05, 0.0, 0.0004413857351079649, 0.08530715852975845, 0.007688873735851667, 1.9444186687469482, 0.010427686876831224, 0.0
0.009029548628343565, 2.111724376678467, 0.0028101561641001717, 0.5591737031936646, 8.74435633776655e-05, 0.0, 0.00044136744000696263, 0.08820396661758423, 0.007780010800954988, 1.9023230075836182, 0.009906302532989663, 0.0
0.009106002291096003, 2.111724376678467, 0.002809441781693579, 0.5591737031936646, 8.307138520878222e-05, 0.0, 0.00044135005966101053, 0.08820396661758423, 0.007845899588194911, 1.8195573091506958, 0.00941098740634018, 0.0
0.009143065391034001, 1.9694528579711914, 0.002808277057430334, 0.5572294592857361, 8.708281874886733e-05, 0.03266001120209694, 0.0004405018549214826, 0.08487719297409058, 0.007871027141820443, 1.6696901321411133, 0.00894043803602317, 0.0
0.00910486554021399, 1.6758136749267578, 0.0028133118445477167, 0.5817945599555969, 9.096212350795668e-05, 0.032933782786130905, 0.00044034546047433957, 0.08747479319572449, 0.007801584236334264, 1.2964338064193726, 0.008950540993316632, 1.828499436378479
0.008990785958061841, 1.364654779434204, 0.002815867571042102, 0.572885274887085, 9.481958913600943e-05, 0.03362228721380234, 0.0004394046263991346, 0.08430575579404831, 0.007717121582115665, 1.222466230392456, 0.009179773901918011, 2.7070398330688477
0.00876427561800253, 0.8921158313751221, 0.0028182955112117684, 0.572885274887085, 9.848418148265954e-05, 0.03362228721380234, 0.00043858219755129246, 0.08459120988845825, 0.007602273845514382, 1.0840333700180054, 0.009335240131882382, 2.457819700241089
0.008668468914653291, 1.3696283102035522, 0.0028210954169189183, 0.5748587250709534, 0.00010196554421197715, 0.03362228721380234, 0.00043780089014584236, 0.08459120988845825, 0.007514467798321137, 1.169230580329895, 0.00966618550415255, 3.1908295154571533
0.00847335760902778, 0.9532485604286194, 0.002823755327340711, 0.5748587250709534, 0.00010527283880482888, 0.03362228721380234, 0.00043698728458706226, 0.08430575579404831, 0.00742490043691422, 1.14462411403656, 0.00969900435175147, 2.0645124912261963
0.008367466438371388, 1.2711068391799927, 0.002824559504094632, 0.5679677724838257, 0.00010855351617388165, 0.034177277237176895, 0.0004362143593062212, 0.08430575579404831, 0.007339283227215649, 1.142511248588562, 0.00982190367249016, 2.4313981533050537
0.008297784043481474, 1.394763708114624, 0.002824344063389068, 0.5640501379966736, 0.00011167015967448179, 0.034177277237176895, 0.0004351605621405231, 0.083027683198452, 0.007268167375848611, 1.1833932399749756, 0.009403485765894212, 0.29070910811424255
0.008184289989346264, 1.2055805921554565, 0.002829072990376132, 0.5837845206260681, 0.00011449222349420828, 0.03362228721380234, 0.0004345503365056115, 0.08459120988845825, 0.007190915035565321, 1.14462411403656, 0.009637410775123, 2.816397190093994
0.00816077023208171, 1.5427789688110352, 0.0028291211251819715, 0.566007137298584, 0.00011717318412294844, 0.03362228721380234, 0.00043389925862884297, 0.08430575579404831, 0.007130250188700003, 1.1955236196517944, 0.009859639533890349, 2.816397190093994
0.008109436968833489, 1.426820993423462, 0.00283361119907939, 0.5837845206260681, 0.0001197200967202516, 0.03362228721380234, 0.00043392775796611096, 0.08689384907484055, 0.007077654819033603, 1.2156685590744019, 0.010070756854719328, 2.816397190093994
0.008060670368747679, 1.426820993423462, 0.0028378767692819377, 0.5837845206260681, 0.0001221396636876896, 0.03362228721380234, 0.00043337917253991997, 0.08459120988845825, 0.0070276892178505225, 1.2156685590744019, 0.010331151061257806, 3.0557281970977783
0.008012724845839468, 1.4203519821166992, 0.002840191883602379, 0.5768358111381531, 0.00012433480285781257, 0.033208489418029785, 0.000432715419722994, 0.08402082324028015, 0.00696861240204047, 1.169230580329895, 0.010491353466462128, 2.7070398330688477
0.007948935044577997, 1.3473857641220093, 0.0028265592352754933, 0.5135077834129333, 0.00012652363451837252, 0.03362228721380234, 0.00043262230962885404, 0.08617064356803894, 0.006931539101293458, 1.245429277420044, 0.010471819345785657, 2.020134210586548
0.007938587260378119, 1.5483958721160889, 0.002827223216632675, 0.5679677724838257, 0.00012860302459590447, 0.03362228721380234, 0.0004327146564161215, 0.08689384907484055, 0.006929790781682962, 1.3793145418167114, 0.010405353237590995, 1.828499436378479
0.008010727378255209, 1.8762779235839844, 0.002827363840125687, 0.566007137298584, 0.00012217287336610923, 0.0, 0.0004324775386873545, 0.08559446036815643, 0.006946885761031431, 1.4543380737304688, 0.009885085575711444, 0.0
0.008103908739387766, 1.9748709201812744, 0.002826519856665088, 0.5620968341827393, 0.00011606422969780377, 0.0, 0.0004321804513854264, 0.08530715852975845, 0.0070846779521191875, 1.940545916557312, 0.009390831296925872, 0.0
0.008192431032463697, 1.9748709201812744, 0.002825718072377518, 0.5620968341827393, 0.00011026101821291357, 0.0, 0.00043197004390819414, 0.08559446036815643, 0.007206970195679915, 1.906104564666748, 0.008921289732079578, 0.0
0.008210233077222653, 1.7096943855285645, 0.002829136302030813, 0.5788165330886841, 0.00011343196264601265, 0.03473598137497902, 0.00043209500398149457, 0.08689384907484055, 0.007227210694227218, 1.5223560333251953, 0.0084752252454756, 0.0
0.00819248891231797, 1.5710699558258057, 0.0028274729127276883, 0.5591737031936646, 0.0001161659363171626, 0.03362228721380234, 0.00043196082471921887, 0.0858822837471962, 0.007167797783007144, 1.207790493965149, 0.008642514369630651, 2.364201545715332
0.008061947539841262, 1.1163322925567627, 0.002830308219875842, 0.5768358111381531, 0.00011876321130475505, 0.03362228721380234, 0.0004319776647156388, 0.08645952492952347, 0.007111355517348075, 1.207790493965149, 0.008905304184214913, 2.7796621322631836
0.00795021805129982, 1.1654715538024902, 0.002833001761666588, 0.5768358111381531, 0.00012105849643605003, 0.032933782786130905, 0.00043210224374856703, 0.08689384907484055, 0.007048095386563144, 1.169230580329895, 0.009312958851579636, 3.41167950630188
0.007917940242234967, 1.4609323740005493, 0.0028355606263677966, 0.5768358111381531, 0.000124185739304167, 0.03672067075967789, 0.0004323658298600698, 0.08747479319572449, 0.006992087796600145, 1.1855887174606323, 0.009500298687187454, 2.6119511127471924
0.007887276323623356, 1.4609323740005493, 0.002835774538170363, 0.5679677724838257, 0.00012638202414240923, 0.03362228721380234, 0.00043207432799950593, 0.08530715852975845, 0.006943311893451123, 1.203313946723938, 0.009678271531014878, 2.6119511127471924
0.007892157262948703, 1.596979022026062, 0.002833293176083279, 0.5572294592857361, 0.00012846849473873936, 0.03362228721380234, 0.0004320854928319115, 0.08645952492952347, 0.0068895384205704055, 1.1735684871673584, 0.009958290003738579, 3.0557281970977783
0.007898977175422681, 1.6057111024856567, 0.0028321527258247997, 0.5620968341827393, 0.00013045064180525296, 0.03362228721380234, 0.00043220468045902604, 0.08689384907484055, 0.006851531685060149, 1.225880742073059, 0.010258082882415939, 3.1908295154571533
0.007870924379740917, 1.467584252357483, 0.0028298524543549936, 0.5572294592857361, 0.00013233368151844088, 0.03362228721380234, 0.00043213710732808443, 0.08617064356803894, 0.006801804432901334, 1.17139732837677, 0.010542886117159431, 3.1908295154571533
0.0078813681016356, 1.6159597635269165, 0.0028100879240692657, 0.4869123697280884, 0.00013401911979702628, 0.033208489418029785, 0.0004323989502606113, 0.08747479319572449, 0.006764223131687404, 1.2100356817245483, 0.010796996043231238, 3.125016927719116
0.007929771051753635, 1.7698854207992554, 0.0028105960623649707, 0.5640501379966736, 0.00012731816380717495, 0.0, 0.00043210579238002033, 0.08530715852975845, 0.006800476576381338, 1.4978584051132202, 0.010926921548248172, 2.6791012287139893
0.008025645713658752, 1.9694528579711914, 0.002810590467792407, 0.5620968341827393, 0.0001209522556168162, 0.0, 0.00043255149441541533, 0.08820396661758423, 0.00694996429703508, 1.9580461978912354, 0.010380575470835762, 0.0
0.008130915826180618, 2.026209592819214, 0.0028093683092242205, 0.5572294592857361, 0.00012058367327299783, 0.02271612174808979, 0.0004327199338545624, 0.08718405663967133, 0.007088570749370063, 1.9444186687469482, 0.009861546697293973, 0.0
0.008184113206801898, 1.8389726877212524, 0.0028067545443796553, 0.5514186024665833, 0.00011455448960934793, 0.0, 0.0004323032354053569, 0.08487719297409058, 0.007202240077483072, 1.8723914623260498, 0.009368469362429273, 0.0
